depArr,distance,angle_error,distance_long,operation_mode,angle_sum,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr,Pressure,VisibilityInMeters,TemperatureInCelsius,WindSpeedInMPS,isRain,isSnow,isDrizzle,isFog,isMist,isHaze,isHail,flightNumber,airline,aircraftModel,AvgSpdLast5Dep,AvgSpdLast5Arr,AvgSpdLast5,AvgSpdLast10Dep,AvgSpdLast10Arr,AvgSpdLast10,TaxiTime
0,1792.08561167,0,807.384224829,1,370.17,2,0,0,0,4,0,0,0,29.94,10000.0,6.0,4.1184,0,0,0,0,0,0,0,"BA1389","BAW","A321",201.121783594,386.655699338,201.121783594,198.129543418,381.867735178,224.249330858,6.83333333333
0,2451.23471473,0,1078.7794131,1,512.02,5,0,0,0,5,0,0,0,29.94,10000.0,6.0,4.1184,0,0,0,0,0,0,0,"SK2548","SAS","B737",212.988375452,386.655699338,212.988375452,204.892104324,381.867735178,226.424092254,11.6
1,2252.30928861,0,1345.31585504,1,565.15,0,0,1,0,0,0,3,1,29.88,10000.0,6.0,4.6332,0,0,0,0,0,0,0,"FR3209","RYR","B738",228.426357908,290.465695173,260.551566597,231.847443281,303.624728592,235.681101655,4.15
0,1718.05420181,0,1047.00177168,1,394.69,3,0,0,0,3,0,0,0,29.94,10000.0,6.0,4.1184,0,0,0,0,0,0,0,"MT872","TCX","A321",168.458724677,386.655699338,168.458724677,201.972556371,381.867735178,226.704768821,14.5166666667
0,2812.91426853,0,1417.43726795,1,890.66,3,0,0,0,1,0,0,0,29.94,10000.0,6.0,4.1184,0,0,0,0,0,0,0,"VS109","VIR","A333",162.762523557,386.655699338,162.762523557,192.956945356,381.867735178,215.454325827,19.1833333333
0,2096.37979178,0,1417.43726795,1,811.27,3,0,0,0,3,0,0,0,29.94,10000.0,7.0,4.1184,0,0,0,0,0,0,0,"SQ52","SIA","A359",126.742336066,386.655699338,126.742336066,169.865355759,381.867735178,169.865355759,12.8333333333
0,918.853912342,2,623.358156369,1,500.51,1,0,0,0,2,0,0,0,29.94,10000.0,6.0,4.1184,0,0,0,0,0,0,0,"VY8735","VLG","A321",172.257954085,386.655699338,172.257954085,184.534779925,381.867735178,184.534779925,12.7166666667
1,1878.53745657,2,1242.51768325,1,580.61,0,0,0,0,0,0,1,0,29.94,10000.0,6.0,5.148,0,0,0,0,0,0,0,"null","RYR","B738",210.215392136,351.062668034,210.215392136,195.352564666,311.290968635,195.352564666,4.61666666667
0,1080.09701713,0,822.871796941,1,551.73,1,0,0,0,2,0,0,0,29.94,10000.0,7.0,4.1184,0,0,0,0,0,0,0,"FR2604","RYR","B738",162.161869034,386.655699338,162.161869034,181.641826314,381.867735178,181.641826314,12.6833333333
0,2817.9710278,2,1417.43726795,1,927.64,2,2,0,0,2,1,0,0,29.94,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"HU7904","CHH","A333",190.542119896,385.985490146,169.688692006,166.001862752,375.644292736,216.84819147,15.8833333333
1,2148.87130222,0,1465.7312164,1,422.99,0,0,1,0,0,0,3,0,29.94,10000.0,7.0,5.148,0,0,0,0,0,0,0,"KL1081","KLM","B738",202.551728104,365.303095325,232.606380882,195.024175147,327.884395249,212.932323756,5.01666666667
0,2810.28730469,0,1417.43726795,1,928.12,2,1,0,0,2,1,0,0,29.94,10000.0,7.0,4.1184,0,0,0,0,0,0,0,"BY138","TOM","B788",113.337745983,408.638427933,158.458938494,138.05013477,379.850547984,165.35844629,9.78333333333
0,2791.97285947,0,1417.43726795,1,890.57,1,0,0,0,1,0,0,0,29.94,10000.0,7.0,4.1184,0,0,0,0,0,0,0,"SK540","SAS","A320",141.461605607,408.638427933,201.45827002,156.859779846,379.850547984,181.810069527,7.01666666667
0,1038.09482402,0,822.871796941,1,410.41,1,0,0,0,1,0,0,0,29.94,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"FR3208","RYR","B738",206.591604195,408.638427933,264.007690935,184.376736614,379.850547984,195.3750135,9.16666666667
0,2422.04724478,0,1417.43726795,1,709.71,0,0,0,0,1,0,0,0,29.94,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"LH2501","DLH","A320",193.070282715,408.638427933,247.660806834,155.110402592,379.850547984,180.499276409,9.25
0,1025.04476029,2,756.386081791,1,550.9,1,1,0,0,0,0,0,0,29.94,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"FR3238","RYR","B738",212.209192583,408.638427933,253.986178652,169.475764324,379.850547984,185.56835056,15.15
0,918.853912342,2,623.358156369,1,500.51,1,1,0,0,1,1,0,0,29.94,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"FR5209","RYR","B738",225.581555944,385.985490146,226.858795115,169.459650964,375.644292736,214.158532567,8.2
0,2396.10730088,2,1417.43726795,1,1098.54,2,2,0,0,2,0,0,0,29.94,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"TK1994","THY","A321",146.444316514,385.985490146,182.52272115,176.517960354,375.644292736,218.254449901,14.15
0,1080.09701713,0,822.871796941,1,551.73,2,2,0,0,2,1,0,0,29.94,10000.0,7.0,6.1776,0,0,0,0,0,0,0,"KL1082","KLM","B738",157.662215901,396.10188242,246.275109116,184.935704242,369.264619792,235.92833253,13.4333333333
0,3058.892582,2,1417.43726795,1,927.84,3,1,0,0,3,0,0,0,29.94,10000.0,7.0,6.1776,0,0,0,0,0,0,0,"VS75","VIR","B744",160.21112076,396.10188242,203.628211754,176.640701738,369.264619792,215.243503435,16.4833333333
1,1995.26214864,0,0,1,429.99,0,0,0,0,0,0,0,0,29.83,10000.0,6.0,4.1184,0,0,0,0,0,0,0,"QR27","QTR","B788",210.797327131,398.704581933,358.888168163,175.415589618,406.455802914,357.712975981,5.45
1,2537.44640946,0,655.085138283,1,612.39,0,0,2,0,0,0,4,0,29.94,10000.0,7.0,5.148,0,0,0,0,0,0,0,"OS463","AUA","E190",210.031617507,348.207543097,297.61822075,210.123504822,346.433012294,265.112300816,5.56666666667
0,1094.40648257,2,822.871796941,1,576.73,0,0,0,0,0,0,0,0,29.91,10000.0,7.0,3.6036,0,0,0,0,0,0,0,"FR3248","RYR","B738",144.957507401,529.986625003,471.315920649,185.269531672,457.986057574,337.472066202,11.2166666667
1,1785.40960643,0,1121.78393453,1,590.9,0,0,1,1,0,0,3,1,29.94,10000.0,7.0,5.148,0,0,0,0,0,0,0,"FR7543","RYR","B738",202.551728104,342.427357164,269.281797315,195.024175147,336.330132124,240.837903228,4.7
0,2816.93791121,2,1417.43726795,1,842.74,1,0,0,0,1,0,0,0,29.91,10000.0,7.0,3.6036,0,0,0,0,0,0,0,"ZB564","MON","A321",142.060370679,529.986625003,453.714879243,166.301245287,457.986057574,336.023497841,13.3333333333
0,3127.28527689,0,1417.43726795,1,928.92,2,1,0,0,1,0,0,0,29.91,10000.0,7.0,3.6036,0,0,0,0,0,0,0,"BY116","TOM","B788",148.831068587,529.986625003,397.050394348,147.637692551,457.986057574,339.408846795,13.7333333333
0,2812.91426853,0,1417.43726795,1,890.66,3,1,0,0,2,1,0,0,29.91,10000.0,7.0,3.6036,0,0,0,0,0,0,0,"DL221","DAL","B752",160.506817055,489.062711536,318.470875001,159.084516478,442.582296978,324.784764295,10.3666666667
0,1398.8388521,0,1074.08160752,1,519.5,1,1,0,0,3,1,0,0,29.91,10000.0,7.0,3.6036,0,0,0,0,0,0,0,"BA1395","BAW","A320",198.694410644,489.062711536,216.441201531,179.452765702,442.582296978,343.87856109,6.95
0,1319.72332928,0,1074.08160752,1,457.65,0,0,0,0,0,0,0,0,29.91,10000.0,8.0,4.6332,0,0,0,0,0,0,0,"DY1349","NAX","B738",201.833790383,489.062711536,237.181622676,173.395648892,442.582296978,345.44825096,4.25
0,2259.55901643,0,1417.43726795,1,648.07,1,0,0,0,1,0,0,0,29.92,10000.0,7.6666665,5.148,0,0,0,0,0,0,0,"LH943","DLH","A320",236.206189486,489.062711536,245.524966621,192.518629037,442.582296978,307.653944982,9.13333333333
0,2595.22783013,2,1417.43726795,1,797.11,0,0,0,0,0,0,0,0,29.92,10000.0,7.6666665,5.148,0,0,0,0,0,0,0,"FI441","ICE","B752",244.424483333,489.062711536,257.032181269,193.242427006,442.582296978,327.041287808,15.25
0,1663.18431745,0,977.407659449,1,370.5,0,0,0,0,0,0,0,0,29.92,10000.0,7.6666665,5.148,0,0,0,0,0,0,0,"U21887","EZY","A320",240.142594538,489.062711536,240.142594538,200.324705796,442.582296978,279.306734769,4.48333333333
1,1708.17796125,0,783.318767816,1,393.42,0,0,1,0,0,0,3,0,29.94,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"FR1144","RYR","B738",157.662215901,385.985490146,202.858018122,184.935704242,375.644292736,225.259412478,3.56666666667
0,918.853912342,0,623.358156369,1,509.92,1,0,0,0,1,0,0,0,29.92,10000.0,7.6666665,5.148,0,0,0,0,0,0,0,"FR3214","RYR","B738",260.068248004,489.062711536,260.068248004,229.381329324,442.582296978,238.254724767,5.0
0,2448.46788804,0,1417.43726795,1,642.82,0,1,0,0,1,0,0,0,29.93,10000.0,7.333333,5.148,0,0,0,0,0,0,0,"VS77","VIR","B744",226.981442425,489.062711536,226.981442425,235.702962879,442.582296978,242.006811847,8.91666666667
0,2856.1661466,0,1417.43726795,1,812.37,1,1,0,0,0,0,0,0,29.92,10000.0,7.6666665,5.148,0,0,0,0,0,0,0,"OS464","AUA","E190",256.568049041,489.062711536,256.568049041,229.200919712,442.582296978,246.874835859,17.5666666667
1,2146.57938571,0,655.085138283,1,431.44,0,0,1,0,0,0,2,0,29.94,10000.0,7.0,4.1184,0,0,0,0,0,0,0,"ZB673","MON","A321",113.337745983,386.655699338,113.337745983,138.05013477,381.867735178,138.05013477,5.76666666667
0,1160.27363326,2,756.386081791,1,576.1,2,1,0,0,2,1,0,0,29.93,10000.0,7.333333,5.148,0,0,0,0,0,0,0,"FR4332","RYR","B738",247.864573504,484.199177038,292.440198049,242.035381495,451.622368076,266.291396293,10.8333333333
0,2319.299236,0,1417.43726795,1,648.18,1,0,0,0,0,0,0,0,29.94,10000.0,7.0,4.6332,0,0,0,0,0,0,0,"SK4608","SAS","B737",219.80561529,495.522047054,287.045712405,229.974104914,448.106163689,271.806880723,13.4666666667
0,1045.31502444,2,822.871796941,1,508.27,0,0,0,0,1,0,0,0,29.94,10000.0,7.0,4.6332,0,0,0,0,0,0,0,"FR1145","RYR","B738",180.056557503,495.522047054,288.972729919,220.062402753,448.106163689,257.977086172,9.5
1,2176.75469163,0,0,1,581.81,0,0,3,2,0,0,2,2,29.88,10000.0,6.0,3.6036,0,0,0,0,0,0,0,"EY21","ETD","B789",245.52240623,341.810560507,270.35194883,182.210151239,370.25757122,329.413644751,9.03333333333
0,1920.55468568,0,1417.43726795,1,494.44,2,0,0,0,2,0,0,0,29.94,10000.0,7.0,4.6332,0,0,0,0,0,0,0,"DY4480","NAX","B738",165.309033103,495.522047054,256.060456113,210.938541072,448.106163689,251.962514808,11.4
1,1576.0060025,0,0,1,719.02,0,0,0,0,0,0,0,1,29.91,10000.0,7.0,3.6036,0,0,0,0,0,0,0,"U22921","EZY","A319",144.957507401,432.416255304,331.098653589,185.269531672,420.527341619,288.686881353,2.01666666667
0,1049.41695464,2,756.386081791,1,544.96,3,0,0,0,3,0,0,0,29.94,10000.0,7.0,4.6332,0,0,0,0,0,0,0,"FR3234","RYR","B738",166.484954312,495.522047054,195.699378902,196.733198369,448.106163689,244.069788475,8.91666666667
1,2539.32374079,0,0,1,721.02,0,0,0,1,0,0,0,0,29.91,10000.0,7.0,3.6036,0,0,0,0,0,0,0,"LS888","EXS","B738",144.957507401,400.690280325,320.710518714,185.269531672,393.672989831,261.784268418,4.78333333333
0,1512.43294361,2,1074.08160752,1,615.43,0,0,0,0,0,0,0,0,29.94,10000.0,7.0,6.1776,0,0,0,0,0,0,0,"FR3218","RYR","B738",135.104372628,495.522047054,197.817266811,191.484473066,448.106163689,218.74190261,9.73333333333
0,1341.25818305,0,729.92791283,1,357.3,1,0,0,0,1,0,0,0,29.94,10000.0,7.0,6.1776,0,0,0,0,0,0,0,"U22922","EZY","A319",144.761325574,495.522047054,144.761325574,182.283470432,448.106163689,215.90351899,8.38333333333
0,1874.4116296,0,617.396513777,1,387.32,1,0,0,0,2,1,0,0,30.18,10000.0,11.0,4.6332,0,0,0,0,0,0,0,"U21845","EZY","A320",275.850235737,430.576515626,302.520464307,224.27758867,476.558774552,247.944139918,4.68333333333
0,2854.10533295,2,1145.44058693,1,766.93,2,2,0,0,1,1,0,0,30.18,10000.0,11.0,4.6332,0,0,0,0,0,0,0,"ZB584","MON","A321",256.488638557,430.576515626,293.393718879,215.032919488,476.558774552,272.963599073,9.98333333333
0,1985.21590626,0,1278.76648052,1,329.56,1,2,0,0,1,2,0,0,30.18,10000.0,11.0,4.6332,0,0,0,0,0,0,0,"U2133","EZY","A319",307.845627075,469.36137016,403.504961864,250.606721302,475.320103058,322.540242175,7.73333333333
0,1930.36940169,0,617.396513777,1,387.16,2,1,0,0,1,0,0,0,30.21,9000.0,10.0,3.6036,0,0,0,0,0,0,0,"U21971","EZY","A320",251.695181052,469.36137016,251.695181052,269.865498662,475.320103058,300.077559935,8.3
0,1966.06023166,0,654.566554355,1,396.21,1,0,0,0,2,0,0,0,30.18,9000.0,11.0,4.6332,0,0,0,0,0,0,0,"ZB574","MON","A320",265.212384973,469.36137016,334.027356829,260.850511765,475.320103058,318.273910568,5.15
0,740.200727232,0,0,1,194.74,0,0,0,0,0,0,0,0,30.18,9000.0,11.0,4.6332,0,0,0,0,0,0,0,"null","null","C68A",340.89338418,469.36137016,389.278500904,261.232854333,475.320103058,322.883569731,4.36666666667
0,2518.38233173,0,0,1,720.93,2,0,0,0,1,0,0,0,30.18,9000.0,11.0,4.6332,0,0,0,0,0,0,0,"BY2516","TOM","B738",288.035816271,469.36137016,348.459938818,264.805669378,475.320103058,320.926828848,11.7833333333
0,2345.3540577,0,1762.8371007,1,422.25,1,0,0,0,1,0,0,0,30.18,9000.0,11.0,4.6332,0,0,0,0,0,0,0,"U22922","EZY","A319",284.3868363,469.36137016,330.333162246,280.118536019,475.320103058,347.302820609,10.45
0,3167.10844402,2,1145.44058693,1,712.55,2,0,0,0,2,0,0,0,30.18,9000.0,11.0,4.6332,0,0,0,0,0,0,0,"QR28","QTR","B788",236.935146782,469.36137016,236.935146782,288.914265481,475.320103058,313.106823843,13.0166666667
1,1367.00808815,0,0,1,420.86,0,0,0,0,0,0,2,0,30.18,10000.0,12.0,5.148,0,0,0,0,0,0,0,"EW1344","EWG","A320",174.513066275,466.1498447,274.486520529,187.205171592,492.57597968,254.784466415,2.55
0,1783.23722832,2,1329.16999609,1,518.75,1,0,0,0,1,0,0,0,30.18,9000.0,11.0,4.6332,0,0,0,0,0,0,0,"FR561","RYR","B738",249.22794706,469.36137016,249.22794706,278.536787068,475.320103058,326.366454462,9.13333333333
1,1903.57168108,0,1547.69277263,1,451.96,0,0,2,0,0,0,3,0,30.18,10000.0,11.0,2.574,0,0,0,0,0,0,0,"TK1995","THY","A321",225.708558916,416.02131532,237.603245836,240.793053174,390.243691869,320.864937118,9.71666666667
1,2452.33912235,0,1008.68256424,1,627.11,0,0,0,0,0,0,0,0,30.18,10000.0,12.0,4.1184,0,0,0,0,0,0,0,"LS792","EXS","B738",248.566874015,507.612580525,419.048473803,243.053084556,435.169336146,327.445900816,5.1
0,2087.40360313,0,637.462856357,1,432.57,1,1,0,0,2,0,0,0,30.21,9000.0,10.0,3.6036,0,0,0,0,0,0,0,"ZB676","MON","A321",255.465286053,469.36137016,255.465286053,260.338835513,475.320103058,294.746321441,5.3
1,2320.11137033,0,1113.30847447,1,606.14,0,0,1,0,0,0,3,0,30.18,10000.0,11.0,3.6036,0,0,0,0,0,0,0,"ZB3763","MON","A320",246.244542901,381.549590797,246.244542901,238.082392319,398.785453059,311.348358235,4.95
1,529.592591771,0,0,1,333.01,0,0,0,0,0,0,2,0,30.18,10000.0,11.0,3.6036,0,0,0,0,0,0,0,"FR2132","RYR","B738",229.920241736,385.515565694,347.299183326,230.098938418,404.732550559,289.291669788,1.48333333333
1,2190.64438025,0,603.032022362,1,675.39,0,0,1,1,0,0,1,0,30.18,10000.0,12.0,4.6332,0,0,0,0,0,0,0,"LS810","EXS","B738",247.303294913,510.017237912,385.753942435,229.909180491,447.766401803,333.229918766,5.45
0,2853.78902106,0,1842.2092631,1,566.54,0,0,0,0,0,0,0,0,30.21,9000.0,10.0,3.6036,0,0,0,0,0,0,0,"EW1345","EWG","A320",257.883379685,528.626159577,394.643809566,271.135107993,497.388002139,315.789478174,5.63333333333
1,2489.70053353,0,1818.24806751,1,475.02,0,0,2,0,0,0,3,0,30.03,8000.0,7.0,3.0888,0,0,0,0,0,0,0,"PK709","PIA","B772",237.588966921,467.985837102,237.588966921,223.991924792,456.467282496,272.098733392,5.56666666667
1,2013.84819219,0,1365.08725991,1,243.8,0,0,0,0,0,0,0,0,30.18,10000.0,12.0,3.0888,0,0,0,0,0,0,0,"U21902","EZY","A320",184.084083118,436.109886005,235.84332783,230.075382858,396.741413089,261.542316633,3.35
1,2939.02149521,0,1818.24806751,1,686.3,0,0,3,0,0,0,2,0,30.18,10000.0,11.0,4.6332,0,0,0,0,0,0,0,"SK541","SAS","A321",256.488638557,455.497249447,256.488638557,215.032919488,499.313203225,269.420692309,7.86666666667
0,2323.25250935,2,1145.44058693,1,433.59,0,3,0,0,0,2,0,0,30.21,9000.0,10.0,4.1184,0,0,0,0,0,0,0,"TK1996","THY","A321",314.314174096,480.333797891,477.750454386,281.771060578,474.847584026,397.323985993,12.3333333333
1,1771.39511589,0,821.946856567,1,502.83,0,0,0,0,0,0,0,0,30.21,9000.0,10.0,3.6036,0,0,0,0,0,0,0,"SN2177","BEL","A319",257.883379685,479.465949153,316.8975176,271.135107993,479.185670685,283.06273233,3.03333333333
0,2367.99144809,0,2059.08974845,1,336.04,0,1,0,0,0,0,0,0,30.21,8000.0,10.0,4.1184,0,0,0,0,0,0,0,"BA1403","BAW","A321",312.939548711,392.243429433,330.148885692,274.937347747,460.434794505,415.351137214,12.2
1,2419.39603736,0,2192.59533003,1,252.66,0,0,0,0,0,0,0,0,30.21,9000.0,10.0,3.6036,0,0,0,0,0,0,0,"U2134","EZY","A319",314.314174096,528.626159577,447.299405322,281.771060578,497.388002139,349.497293187,4.85
0,2689.55570048,0,2059.08974845,1,583.1,1,1,0,0,1,1,0,0,30.21,8000.0,10.0,4.1184,0,0,0,0,0,0,0,"FR3503","RYR","B738",303.096722993,371.115078004,287.740665104,277.395952022,446.146912849,382.745559745,8.71666666667
0,2880.08040225,2,696.768676169,1,649.52,0,1,0,0,0,0,0,0,30.21,8000.0,10.0,4.1184,0,0,0,0,0,0,0,"ZB1324","MON","A320",318.292444698,371.115078004,311.776947135,286.878865376,446.146912849,355.203242086,12.8
1,398.28830484,0,0,1,114.35,0,0,0,0,0,0,2,0,30.21,9000.0,10.0,3.6036,0,0,0,0,0,0,0,"U21878","EZY","A319",257.883379685,469.36137016,257.883379685,271.135107993,475.320103058,294.108270965,0.766666666667
0,2855.66635239,0,1145.44058693,1,675.17,1,2,0,0,1,1,0,0,30.21,8000.0,10.0,4.1184,0,0,0,0,0,0,0,"SK542","SAS","A321",284.523753695,354.806296522,328.911989032,271.20356669,417.570047207,312.619974334,9.7
1,3150.00644356,0,2078.28379865,1,547.96,0,0,1,0,0,0,2,0,30.18,10000.0,12.0,6.1776,0,0,0,0,0,0,0,"BY2537","TOM","B738",194.853776375,481.278835955,241.261179291,198.196876887,494.44570824,284.865313001,6.71666666667
1,667.923856723,0,0,1,287.68,0,0,0,0,0,0,2,1,30.18,10000.0,12.0,4.6332,0,0,0,0,0,0,0,"MT355","TCX","A321",253.21966685,519.00211466,307.941963727,218.651874984,450.275852729,357.942730551,1.13333333333
1,2776.75328426,0,2251.30873344,1,440.84,0,0,0,1,0,0,0,1,30.21,9000.0,10.0,4.1184,0,0,0,0,0,0,0,"FR556","RYR","B738",314.314174096,519.098320214,494.423899439,281.771060578,474.83741792,376.153639562,6.36666666667
0,2764.75987674,2,2059.08974845,1,665.29,2,2,0,0,2,2,0,0,30.21,8000.0,9.0,4.1184,0,0,0,0,0,0,0,"FR7544","RYR","B738",242.085518891,373.22171783,328.303128256,278.199846493,406.050711246,320.040037695,18.35
0,2453.59690304,2,1981.83178995,1,587.67,1,1,0,0,2,0,0,0,30.21,8000.0,9.0,4.1184,0,0,0,0,0,0,0,"FR1557","RYR","B738",230.514179916,373.22171783,258.045945834,266.805451455,406.050711246,286.198211273,11.1333333333
0,2853.14517526,0,2449.92590155,1,614.47,3,1,0,0,3,0,0,0,30.21,8000.0,9.0,4.1184,0,0,0,0,0,0,0,"FR3187","RYR","B738",212.880123942,373.22171783,248.74149265,265.58628432,406.050711246,288.826740841,16.2166666667
0,2345.3540577,0,1762.8371007,1,422.25,2,1,0,0,1,0,0,0,30.21,8000.0,9.0,4.1184,0,0,0,0,0,0,0,"U21927","EZY","A319",234.544776509,373.22171783,313.435494605,273.74216261,406.050711246,303.88324717,13.4833333333
0,2107.08959694,2,1762.8371007,1,341.01,4,1,0,0,4,1,0,0,30.21,8000.0,9.0,4.1184,0,0,0,0,0,0,0,"SN2178","BEL","A319",203.066680712,396.838306928,237.962558341,243.795217204,394.54086818,283.132843298,15.0666666667
0,2243.61199256,2,1958.55680523,1,296.83,5,1,0,0,4,1,0,0,30.21,8000.0,9.0,4.1184,0,0,0,0,0,0,0,"U2135","EZY","A319",172.157177995,396.838306928,235.799151595,207.121348443,394.54086818,274.6173231,16.15
0,1930.36940169,0,617.396513777,1,387.16,3,1,0,0,3,0,0,0,30.24,9000.0,9.0,4.6332,0,0,0,0,0,0,0,"EI211","EIN","A320",172.082123509,396.838306928,221.781128671,201.298151713,394.54086818,235.261310661,9.95
0,2776.22731746,2,2555.13845428,1,568.26,3,1,0,0,3,1,0,0,30.24,9000.0,9.0,4.6332,0,0,0,0,0,0,0,"FR4052","RYR","B738",166.806927445,411.472643315,224.894008105,189.843525693,391.293860659,231.428283223,9.36666666667
0,2485.7407377,0,1145.44058693,1,494.31,2,1,0,0,3,2,0,0,30.24,9000.0,9.0,5.148,0,0,0,0,0,0,0,"LH2503","DLH","A320",231.476462104,370.986969023,273.003315398,264.146677,383.912637975,280.885060346,4.3
0,2016.83592997,2,1620.92783655,1,338.23,2,0,0,0,3,0,0,0,30.21,8000.0,9.0,4.1184,0,0,0,0,0,0,0,"KL1094","KLM","B739",169.808223998,396.838306928,228.79488489,202.176500254,394.54086818,243.420415362,10.8833333333
0,2322.49992692,0,1958.55680523,1,283.8,2,1,0,0,2,1,0,0,30.24,9000.0,9.0,4.6332,0,0,0,0,0,0,0,"U21811","EZY","A319",190.897989496,411.472643315,256.202667322,196.982335104,391.293860659,246.000909459,8.53333333333
0,1987.29800674,0,1324.6751888,1,333.65,1,0,0,0,1,0,0,0,30.24,9000.0,9.0,4.6332,0,0,0,0,0,0,0,"U21801","EZY","A320",217.361365644,411.472643315,282.851590721,194.759271819,391.293860659,255.823237806,4.33333333333
1,398.28830484,0,0,1,114.35,0,0,0,0,0,0,1,0,30.21,8000.0,10.0,4.1184,0,0,0,0,0,0,0,"BA1398","BAW","A319",284.523753695,371.115078004,294.330999734,271.20356669,446.146912849,327.044893523,0.883333333333
0,3382.7485244,0,2396.74123288,1,568.49,1,1,0,0,1,0,0,0,30.24,9000.0,9.0,4.6332,0,0,0,0,0,0,0,"ZB1376","MON","A321",281.298143471,411.472643315,337.510202332,225.553183734,391.293860659,279.645665502,12.8666666667
1,2893.38710411,0,2078.28379865,1,476.74,0,0,0,1,0,0,1,1,30.21,9000.0,10.0,4.1184,0,0,0,0,0,0,0,"DE2213","TCX","A332",312.939548711,480.333797891,398.629537036,274.937347747,474.847584026,396.636673301,9.26666666667
0,2044.43247289,0,1762.8371007,1,340.82,1,1,0,0,1,1,0,0,30.24,9000.0,9.0,4.6332,0,0,0,0,0,0,0,"U21953","EZY","A320",296.816891897,387.535909665,324.257247353,234.449507703,388.094506896,274.575627729,8.76666666667
1,1816.39006117,0,1118.75704898,1,604.09,0,0,1,1,0,0,2,1,30.18,10000.0,11.0,4.6332,0,0,0,0,0,0,0,"LS766","EXS","B738",307.845627075,430.576515626,364.272478972,250.606721302,476.558774552,272.922401729,2.88333333333
0,2363.48782186,0,1958.55680523,1,244.19,2,1,0,0,2,0,0,0,30.24,9000.0,9.0,5.148,0,0,0,0,0,0,0,"U21985","EZY","A320",304.656541897,387.535909665,311.619417256,235.731734671,388.094506896,283.911042289,10.9166666667
0,2708.78672452,2,1404.04735119,1,589.23,2,1,0,0,2,1,0,0,30.24,9000.0,9.0,5.148,0,0,0,0,0,0,0,"SK2550","SAS","B736",288.678207039,414.1567517,288.766805293,239.788098267,384.481524111,313.138503813,10.4166666667
0,2887.95598723,2,2449.92590155,1,610.77,2,2,0,0,2,2,0,0,30.24,9000.0,9.0,5.148,0,0,0,0,0,0,0,"FR3246","RYR","B738",286.253320113,393.027520178,281.685570131,251.807342879,383.124619004,302.971408742,8.96666666667
0,1906.32797189,0,1278.76648052,1,330.67,4,3,0,0,3,1,0,0,30.24,9000.0,9.0,5.148,0,0,0,0,0,0,0,"U21835","EZY","A320",258.947248828,393.027520178,299.459900302,270.122696149,383.124619004,305.539658779,15.1833333333
1,932.120558895,0,0,1,388.84,0,0,0,0,0,0,0,0,30.24,9000.0,9.0,5.148,0,0,0,0,0,0,0,"EK20","UAE","A388",300.45126536,355.976137587,355.14112736,302.553903629,383.724390451,318.413348746,5.63333333333
0,2020.31181046,0,1732.53168923,1,286.07,1,4,0,0,1,1,0,0,30.27,9000.0,9.0,4.1184,0,0,0,0,0,0,0,"EK20","UAE","A388",209.482852464,267.684840755,188.148935885,241.156150782,300.81371222,214.372705103,14.7166666667
0,2107.08959694,0,1762.8371007,1,340.99,0,1,0,0,0,1,0,0,30.24,9000.0,9.0,5.148,0,0,0,0,0,0,0,"D85015","NAX","B738",300.45126536,322.827424716,323.818789775,302.553903629,355.18166719,311.639345038,8.98333333333
1,2251.85419771,2,2068.78577832,1,323.15,0,0,0,0,0,0,0,0,30.21,9000.0,10.0,4.1184,0,0,0,0,0,0,0,"FR2142","RYR","B738",314.314174096,521.178747695,500.553388737,281.771060578,488.337998571,378.009337395,6.2
0,1983.67966593,2,1379.29942374,1,381.7,1,0,0,0,1,0,0,0,30.24,9000.0,9.0,4.6332,0,0,0,0,0,0,0,"BA1405","BAW","A319",304.061810758,322.827424716,345.619078864,296.370008899,355.18166719,313.444617737,7.98333333333
1,2781.9581602,0,2078.28379865,1,475.73,0,0,1,1,0,0,3,1,30.18,10000.0,11.0,2.574,0,0,0,0,0,0,0,"PK701","PIA","B772",211.052316383,357.372940174,200.097313885,249.975784072,403.616045688,284.212628279,8.16666666667
1,2619.46993184,0,2078.28379865,1,414.09,0,0,2,0,0,0,3,0,30.24,9000.0,9.0,4.6332,0,0,0,0,0,0,0,"EW1346","EWG","A320",166.806927445,396.838306928,225.394710625,189.843525693,394.54086818,225.222148862,5.61666666667
0,2718.94533659,2,1145.44058693,1,602.13,1,1,0,0,0,0,0,0,30.24,9000.0,9.0,4.6332,0,0,0,0,0,0,0,"EY22","ETD","B77W",301.748629637,333.942583686,319.192093449,294.000974875,352.464776354,321.505441612,12.5166666667
0,2152.08932867,0,1762.8371007,1,340.88,0,1,0,0,1,0,0,0,30.24,9000.0,9.0,4.6332,0,0,0,0,0,0,0,"U2137","EZY","A320",280.778452912,333.942583686,315.726206257,269.86285087,352.464776354,330.672642561,7.13333333333
